Host Since,Host Response Time,Host Response Rate,Host Verifications,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Bed Type,Amenities,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 60,Availability 365,Number of Reviews,Last Review,Review Scores Rating,Review Scores Location,Cancellation Policy,Calculated host listings count,Reviews per Month
4403,3.0,100.0,5.0,0,0,2,2.0,1.0,1.0,1,17.0,120.0,0.0,100.0,1,0,7,180,0,27,7,2732.0,80.0,10.0,2,28.0,0.27
2264,3.0,100.0,2.0,0,0,5,1.0,2.0,4.0,1,19.0,120.0,0.0,0.0,4,15,3,1125,33,122,0,3954.0,92.0,10.0,1,1.0,0.0
3764,2.0,100.0,5.0,0,0,2,1.0,1.0,2.0,1,14.0,75.0,200.0,25.0,1,0,2,15,37,342,4,2388.0,100.0,10.0,1,1.0,0.66
3799,2.0,90.0,3.0,0,0,4,1.0,1.0,2.0,1,15.0,60.0,0.0,0.0,1,0,2,365,0,182,39,2302.0,91.0,10.0,0,2.0,0.81
3917,3.0,100.0,6.0,0,0,4,2.0,2.0,3.0,1,16.0,237.0,200.0,77.0,1,0,3,1125,44,240,0,3954.0,92.0,10.0,2,77.0,0.0
3129,3.0,100.0,5.0,0,0,10,4.0,5.0,8.0,1,28.0,600.0,600.0,90.0,7,50,2,1125,21,125,10,2267.0,100.0,10.0,1,4.0,3.09
3288,3.0,100.0,4.0,0,1,2,1.0,1.0,1.0,1,17.0,36.0,0.0,10.0,1,0,1,1125,34,65,81,2270.0,96.0,10.0,1,1.0,6.81
3256,3.0,100.0,4.0,0,1,2,1.0,1.0,1.0,1,16.0,36.0,0.0,10.0,3,0,1,1125,37,80,44,2258.0,97.0,10.0,2,2.0,6.08
3703,1.0,100.0,3.0,16,0,3,2.0,1.0,1.0,1,16.0,110.0,400.0,35.0,1,0,3,1125,48,88,2,2328.0,100.0,10.0,1,2.0,0.62
2529,2.0,80.0,6.0,0,0,4,1.0,2.0,2.0,1,23.0,60.0,400.0,20.0,1,20,6,1125,0,113,0,3954.0,92.0,10.0,2,2.0,0.0
2558,3.0,100.0,5.0,0,0,4,1.0,1.0,1.0,1,20.0,58.0,100.0,45.0,2,15,2,1125,22,323,24,2254.0,97.0,10.0,2,4.0,2.49
4136,3.0,100.0,3.0,0,1,2,1.0,1.0,2.0,1,12.0,18.0,0.0,20.0,1,15,5,1125,60,365,0,3954.0,92.0,10.0,2,25.0,0.0
3527,2.0,100.0,6.0,0,0,2,1.0,1.0,1.0,1,13.0,71.0,0.0,0.0,1,0,1,1125,52,357,13,2389.0,86.0,9.0,0,1.0,0.46
3636,0.0,0.0,2.0,0,1,1,1.0,1.0,1.0,1,13.0,15.0,0.0,0.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
3065,0.0,0.0,3.0,0,1,1,1.0,1.0,1.0,1,5.0,15.0,0.0,0.0,1,0,1,1125,0,218,2,2458.0,100.0,10.0,0,1.0,0.27
2802,3.0,100.0,4.0,8,0,5,1.0,3.0,3.0,1,16.0,95.0,0.0,20.0,4,0,1,1125,19,296,39,2255.0,92.0,9.0,0,1.0,2.15
3858,1.0,100.0,4.0,0,1,1,1.0,1.0,1.0,1,12.0,25.0,0.0,0.0,1,0,1,1125,59,364,6,2412.0,97.0,9.0,0,2.0,0.46
2375,3.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,13.0,25.0,94.0,5.0,1,9,1,30,47,230,0,3954.0,92.0,10.0,1,1.0,0.0
3900,2.0,88.0,5.0,16,0,2,1.0,1.0,2.0,1,19.0,50.0,200.0,10.0,1,20,7,365,0,281,12,2270.0,95.0,10.0,0,1.0,0.23
3946,0.0,47.0,4.0,0,0,2,1.0,0.0,1.0,1,14.0,150.0,150.0,20.0,1,0,3,1125,23,193,6,2718.0,100.0,10.0,2,2.0,0.14
2530,1.0,90.0,3.0,0,0,5,1.0,3.0,5.0,1,10.0,100.0,100.0,0.0,1,0,15,1125,30,60,20,2302.0,76.0,9.0,0,1.0,2.61
2888,3.0,100.0,2.0,14,1,3,1.0,1.0,3.0,1,7.0,150.0,0.0,60.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
3018,3.0,100.0,7.0,16,0,4,1.0,2.0,3.0,1,23.0,65.0,300.0,30.0,1,0,2,1125,14,308,18,2264.0,94.0,9.0,0,1.0,2.08
2908,0.0,0.0,4.0,0,1,2,1.0,1.0,1.0,1,17.0,25.0,100.0,0.0,2,8,7,1125,19,49,24,2444.0,97.0,9.0,1,3.0,1.78
2267,3.0,100.0,1.0,0,1,2,1.0,1.0,1.0,1,0.0,712.0,0.0,0.0,1,0,1,1125,60,365,0,3954.0,92.0,10.0,0,1.0,0.0
2686,3.0,100.0,4.0,0,1,2,1.0,1.0,1.0,1,13.0,25.0,0.0,0.0,2,12,1,10,31,237,3,2255.0,93.0,9.0,0,1.0,3.0
2674,2.0,100.0,4.0,0,0,3,1.0,1.0,1.0,1,11.0,65.0,0.0,0.0,1,0,1,1125,16,136,4,2284.0,100.0,9.0,1,1.0,1.17
2521,1.0,100.0,3.0,0,1,2,2.0,1.0,1.0,1,15.0,20.0,200.0,0.0,1,0,3,15,0,0,1,2449.0,100.0,10.0,1,4.0,0.15
2561,3.0,100.0,3.0,0,0,2,1.0,2.0,1.0,1,10.0,46.0,150.0,30.0,1,10,2,20,42,72,4,2407.0,65.0,8.0,2,1.0,0.42
3235,0.0,0.0,4.0,0,1,2,1.0,1.0,1.0,0,14.0,15.0,0.0,0.0,1,0,1,1125,0,0,6,2704.0,97.0,10.0,2,1.0,0.38
3592,1.0,80.0,3.0,0,1,2,1.0,1.0,1.0,1,14.0,35.0,0.0,0.0,1,0,2,1125,58,363,0,3954.0,92.0,10.0,1,3.0,0.0
4221,2.0,100.0,6.0,0,1,1,1.0,1.0,1.0,1,17.0,20.0,87.0,0.0,1,0,2,1125,3,283,29,2263.0,99.0,9.0,1,5.0,2.14
4221,2.0,100.0,6.0,0,1,2,1.0,1.0,2.0,1,17.0,25.0,87.0,0.0,1,10,2,1125,46,351,30,2252.0,99.0,9.0,1,5.0,1.93
2608,3.0,100.0,4.0,8,1,2,1.0,1.0,1.0,1,12.0,20.0,0.0,0.0,1,6,1,1125,47,163,19,2251.0,89.0,9.0,2,1.0,1.63
3698,3.0,100.0,4.0,0,0,6,1.0,2.0,2.0,1,21.0,95.0,200.0,60.0,2,10,3,90,8,309,39,2276.0,95.0,9.0,2,1.0,1.64
2841,2.0,100.0,5.0,0,1,2,1.0,1.0,2.0,1,11.0,15.0,0.0,0.0,1,10,2,1125,3,9,21,2256.0,97.0,10.0,0,1.0,3.21
2915,3.0,100.0,3.0,0,1,2,1.0,1.0,2.0,1,10.0,15.0,100.0,20.0,1,15,1,1125,60,362,25,2281.0,97.0,9.0,0,1.0,1.18
2533,3.0,100.0,3.0,0,0,5,1.0,3.0,3.0,1,9.0,30.0,0.0,15.0,4,5,1,1125,0,220,2,2506.0,80.0,7.0,2,3.0,0.23
2593,2.0,100.0,3.0,14,1,2,1.0,1.0,2.0,1,8.0,19.0,0.0,0.0,1,10,3,1125,55,360,0,3954.0,92.0,10.0,2,7.0,0.0
2593,2.0,100.0,3.0,14,1,2,1.0,1.0,2.0,1,10.0,19.0,0.0,0.0,1,10,3,1125,54,359,1,2544.0,92.0,10.0,2,7.0,0.1
2954,2.0,100.0,4.0,14,1,2,1.0,1.0,1.0,1,11.0,38.0,0.0,0.0,1,0,2,4,55,175,1,2389.0,100.0,10.0,0,1.0,0.21
4283,3.0,100.0,5.0,0,1,2,1.0,1.0,1.0,1,25.0,45.0,0.0,0.0,1,0,1,1125,47,352,14,2252.0,98.0,9.0,0,1.0,0.66
2392,2.0,96.0,3.0,14,0,4,1.0,1.0,2.0,1,14.0,42.0,0.0,14.0,4,5,2,20,12,132,2,2255.0,30.0,6.0,0,2.0,0.62
2453,3.0,100.0,6.0,0,1,1,1.0,1.0,1.0,1,11.0,12.0,0.0,0.0,1,0,1,1125,36,157,0,3954.0,92.0,10.0,0,1.0,0.0
3499,2.0,100.0,7.0,0,0,5,1.0,1.0,1.0,1,11.0,50.0,0.0,0.0,1,0,7,1125,1,121,0,3954.0,92.0,10.0,0,11.0,0.0
2941,0.0,0.0,2.0,8,1,1,3.0,1.0,1.0,1,10.0,45.0,0.0,0.0,1,0,1,1125,59,364,0,3954.0,92.0,10.0,0,1.0,0.0
2308,3.0,100.0,6.0,0,0,5,2.0,1.0,1.0,1,16.0,80.0,0.0,0.0,2,20,2,90,5,194,2,2290.0,100.0,10.0,0,1.0,1.46
2765,2.0,100.0,5.0,0,0,4,1.0,2.0,2.0,1,14.0,95.0,300.0,50.0,1,0,15,180,2,245,0,3954.0,92.0,10.0,2,1.0,0.0
2770,2.0,98.0,4.0,0,0,4,1.0,1.0,2.0,1,18.0,60.0,0.0,0.0,2,10,1,1125,20,325,35,2258.0,95.0,10.0,1,3.0,2.59
3243,3.0,100.0,3.0,0,0,4,1.0,1.0,1.0,1,21.0,95.0,200.0,35.0,2,20,1,1125,28,319,16,2261.0,98.0,10.0,2,1.0,2.35
2951,3.0,100.0,4.0,0,0,2,1.0,1.0,1.0,1,15.0,55.0,0.0,15.0,2,15,1,1125,13,274,140,2256.0,91.0,10.0,1,1.0,6.02
3122,3.0,100.0,3.0,0,0,4,1.0,1.0,2.0,1,19.0,85.0,300.0,15.0,4,0,1,1130,34,334,21,2256.0,96.0,10.0,2,1.0,2.63
2303,3.0,100.0,3.0,0,0,7,2.0,3.0,3.0,1,17.0,60.0,100.0,70.0,1,0,2,1125,16,151,5,2255.0,100.0,10.0,0,1.0,5.0
3182,2.0,75.0,3.0,0,0,4,1.0,1.0,2.0,1,11.0,90.0,200.0,50.0,2,10,2,1125,26,315,3,2524.0,87.0,10.0,0,145.0,0.14
3600,2.0,100.0,3.0,0,0,4,2.0,2.0,3.0,1,16.0,200.0,0.0,50.0,1,0,2,1125,0,93,6,2300.0,100.0,10.0,2,1.0,1.03
4210,2.0,100.0,4.0,0,0,4,1.0,2.0,2.0,1,12.0,120.0,100.0,20.0,1,0,2,1125,0,83,13,2368.0,92.0,10.0,0,1.0,0.84
2295,3.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,11.0,39.0,0.0,0.0,1,8,1,1125,60,91,0,3954.0,92.0,10.0,2,4.0,0.0
2651,0.0,0.0,3.0,0,1,2,1.0,1.0,1.0,1,13.0,20.0,0.0,10.0,1,0,2,1125,0,0,1,2468.0,100.0,10.0,0,1.0,0.14
3453,3.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,8.0,48.0,0.0,0.0,1,0,3,1125,0,279,7,2641.0,94.0,10.0,1,1.0,0.37
2822,3.0,100.0,3.0,0,0,4,1.0,2.0,2.0,1,16.0,45.0,0.0,15.0,3,0,3,1125,10,23,101,2265.0,93.0,10.0,0,1.0,5.56
2352,3.0,100.0,3.0,0,0,8,2.0,5.0,5.0,1,17.0,110.0,0.0,40.0,1,10,1,1125,26,326,11,2256.0,82.0,10.0,2,2.0,5.24
2375,3.0,100.0,3.0,0,1,2,1.0,1.0,2.0,1,11.0,42.0,0.0,15.0,1,15,3,6,41,71,13,2255.0,94.0,10.0,0,2.0,3.42
2609,0.0,0.0,4.0,0,1,1,1.0,1.0,1.0,1,15.0,25.0,0.0,0.0,1,10,7,7,59,364,0,3954.0,92.0,10.0,1,1.0,0.0
4120,3.0,100.0,4.0,0,0,7,2.0,3.0,6.0,0,14.0,215.0,200.0,50.0,4,10,3,1125,31,318,23,2320.0,79.0,10.0,2,15.0,0.39
3948,0.0,0.0,3.0,0,1,1,1.0,1.0,1.0,1,16.0,22.0,0.0,0.0,1,0,20,1125,0,0,0,3954.0,92.0,10.0,2,1.0,0.0
4151,3.0,100.0,6.0,0,0,3,1.0,1.0,2.0,1,23.0,110.0,250.0,15.0,2,5,3,999,11,226,47,2255.0,99.0,10.0,2,9.0,3.05
3489,3.0,100.0,3.0,0,0,2,1.0,0.0,1.0,1,6.0,69.0,0.0,0.0,1,0,3,1125,32,333,1,2312.0,100.0,10.0,2,1.0,0.48
4022,1.0,100.0,5.0,0,0,6,1.0,2.0,3.0,1,12.0,90.0,150.0,0.0,6,0,2,1125,7,92,25,2319.0,85.0,9.0,1,26.0,0.5
4136,3.0,100.0,3.0,0,1,9,4.0,6.0,9.0,1,23.0,25.0,90.0,22.0,1,22,4,300,51,356,3,2564.0,100.0,10.0,2,25.0,0.13
2414,1.0,100.0,2.0,0,0,2,1.0,1.0,1.0,1,10.0,35.0,0.0,0.0,1,0,1,7,0,0,1,2291.0,20.0,10.0,0,1.0,0.71
2649,3.0,100.0,3.0,14,0,2,1.0,1.0,1.0,1,11.0,36.0,0.0,15.0,1,16,2,30,9,203,79,2265.0,87.0,9.0,2,1.0,6.06
2885,0.0,0.0,2.0,0,0,2,1.0,1.0,2.0,1,14.0,50.0,0.0,0.0,1,0,3,10,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
2953,2.0,100.0,4.0,0,0,6,2.0,3.0,6.0,1,11.0,110.0,150.0,0.0,1,0,2,1125,21,294,65,2256.0,92.0,9.0,1,1.0,3.39
2413,3.0,100.0,2.0,0,0,4,1.0,2.0,2.0,1,15.0,125.0,200.0,30.0,1,0,2,1125,17,125,9,2276.0,74.0,10.0,0,1.0,2.03
3157,2.0,100.0,4.0,0,0,4,1.0,2.0,4.0,1,6.0,70.0,100.0,30.0,1,15,3,1125,39,249,0,3954.0,92.0,10.0,2,7.0,0.0
3443,3.0,100.0,5.0,1,1,4,1.0,1.0,4.0,1,10.0,25.0,0.0,0.0,1,25,1,1125,54,357,27,2325.0,92.0,10.0,1,12.0,0.8
2898,0.0,0.0,3.0,14,0,5,2.0,3.0,3.0,1,10.0,180.0,0.0,40.0,1,0,2,1125,0,0,0,3954.0,92.0,10.0,1,1.0,0.0
2266,0.0,0.0,3.0,0,1,2,2.0,1.0,1.0,1,14.0,100.0,0.0,0.0,1,0,1,1125,1,160,0,3954.0,92.0,10.0,0,1.0,0.0
3095,3.0,100.0,5.0,0,0,6,1.0,2.0,2.0,1,16.0,90.0,150.0,20.0,4,10,3,2000,28,300,1,2592.0,80.0,10.0,1,8.0,0.09
3308,0.0,0.0,3.0,0,1,2,1.0,1.0,1.0,1,11.0,90.0,100.0,10.0,1,15,3,31,58,363,12,2870.0,87.0,10.0,2,1.0,0.4
2875,1.0,71.0,3.0,0,0,6,1.0,2.0,4.0,1,15.0,60.0,150.0,25.0,1,0,1,10,25,121,16,2347.0,85.0,10.0,2,7.0,1.21
2545,3.0,100.0,5.0,0,0,4,1.0,2.0,2.0,1,13.0,75.0,0.0,40.0,1,0,3,1125,40,345,6,2284.0,93.0,10.0,0,1.0,1.08
3397,3.0,90.0,5.0,0,1,2,1.0,1.0,1.0,1,14.0,21.0,0.0,0.0,1,12,2,10,18,104,9,2270.0,100.0,10.0,0,1.0,1.69
4043,2.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,15.0,25.0,0.0,0.0,1,0,1,1125,0,30,1,2442.0,100.0,10.0,0,1.0,0.16
3243,2.0,88.0,4.0,0,1,2,1.0,1.0,2.0,1,18.0,25.0,0.0,0.0,1,15,2,1125,21,319,19,2542.0,95.0,9.0,1,1.0,0.6
